119.65589904785156,347.95574951171875
75.26748657226562,176.62319946289062
335.4512939453125,200.57919311523438
60.02883529663086,267.7953796386719
401.7301025390625,469.2540588378906
187.40533447265625,332.64306640625
444.4853515625,489.8394775390625
490.63055419921875,364.43359375
122.29631042480469,315.7959289550781
78.04493713378906,385.70941162109375
272.57220458984375,111.48860168457031
254.18064880371094,79.86154174804688
404.43841552734375,318.13165283203125
447.988525390625,436.2618408203125
202.98757934570312,234.35145568847656
39.06199645996094,436.1116943359375
123.40416717529297,64.76438903808594
25.56551170349121,142.52392578125
477.72137451171875,448.99322509765625
145.51101684570312,366.503662109375
398.15338134765625,369.79388427734375
99.4034423828125,15.692363739013672
441.0125732421875,79.87721252441406
456.90203857421875,45.93043518066406
312.74481201171875,396.5401611328125
113.03079986572266,278.0403747558594
144.8681640625,420.7757568359375
323.0685729980469,337.7100830078125
194.22100830078125,189.8082275390625
200.89859008789062,84.17538452148438
148.13681030273438,489.4847717285156
348.35296630859375,251.7444305419922
366.63177490234375,491.79705810546875
105.65235900878906,228.71835327148438
260.23138427734375,226.71339416503906
265.724853515625,297.3868408203125
465.5380859375,122.69034576416016
471.9940490722656,84.22749328613281
188.00669860839844,156.697998046875
413.441162109375,244.7491912841797
